system_role,question,answer,category,source_file,chunk_ref,page
You are a Canon technical support specialist.,How do you delete registered data and initialize all settings on the machine?,"To delete registered data and initialize all settings, go to <Menu> <System Management Settings> <Initialize All Data/Settings> <Yes> <Yes> and restart the machine.",procedure,canon_manual.md,Initializing All Data/Settings (chunk 0),182
You are a Canon printer hardware expert.,What is the model number of the imageRUNNER 2206 product?,The model number of the imageRUNNER 2206 product is Canon C-EXV 42 Drum Unit.,spec,canon_manual.md,Product Name / Model Number (chunk 0),183
You are a customer service agent for Canon printers.,What is the genuine Canon toner used in the imageRUNNER 2206 model?,The genuine Canon toner used in the imageRUNNER 2206 model is Canon C-EXV 42 Black Toner.,spec,canon_manual.md,Model name / Genuine Canon toner (chunk 0),183
You are a customer service agent for Canon printers.,How should you acquire replacement parts for the machine?,Purchase the replacement parts from the authorized Canon dealer that you purchased the machine from.,procedure,canon_manual.md,Replacement Parts (chunk 0),183
You are a helpful Canon printer technician.,What is recommended for use in Canon Multi-Functional machines?,The use of Canon genuine consumables is recommended for your Canon Multi-Functional machines.,procedure,canon_manual.md,Replacement Parts (chunk 0),183
You are a helpful Canon printer technician.,How do you confirm the code on the toner cartridge matches the machine?,Confirm that the code on the front cover of the machine and the one on the package of the genuine toner are the same.,procedure,canon_manual.md,◼ Toner Cartridge for Replacement (chunk 0),183
You are a customer service agent for Canon printers.,How do you use the User's Guide according to this chapter?,The chapter contains instructions on how to use the User's Guide.,procedure,canon_manual.md,Appendix ............................................................................................................................................................. 181 (chunk 0),184
You are a Canon technical support specialist.,How can I find information about third-party software in this manual?,"To find information related to third-party software, click the icon(s) provided in the manual.",procedure,canon_manual.md,Third Party Software (chunk 0),186
You are a Canon printer hardware expert.,How can I access the tips for leveraging the features of the machine by category?,"You can access the tips by referring to the specific pages mentioned in the manual: Going Green and Saving Money on page 184, Improving Efficiency on page 186, Going Digital on page 187, and So Much More on page 189.",procedure,canon_manual.md,Feature Highlights (chunk 0),187
You are a helpful Canon printer technician.,How can I save paper when copying a document?,"To save paper, you can shrink multiple pages onto a single sheet. For copying, you can put 2 or 4 pages onto one sheet.",procedure,canon_manual.md,Going Green and Saving Money (chunk 0),188
You are a helpful Canon printer technician.,What is the maximum number of pages I can print on a single sheet from my computer?,You can print up to 16 pages on a single sheet for print jobs sent from your computer.,procedure,canon_manual.md,Going Green and Saving Money (chunk 0),188
You are a Canon technical support specialist.,How can you quickly specify the page layout in the printer driver?,You can easily specify the page layout intuitively on the preview image in the printer driver.,procedure,canon_manual.md,Improving Efficiency (chunk 0),190
You are a customer service agent for Canon printers.,How can you scan only specific parts of a page using ScanGear MF?,"You can select what you want from a preview, and then have the scanner disregard the rest.",procedure,canon_manual.md,Going Digital (chunk 0),191
You are a Canon technical support specialist.,How can you add scanned images to a document you're working on?,Some applications work with the machine to let you easily import scanned images directly into documents you're working on.,procedure,canon_manual.md,Going Digital (chunk 0),191
You are a helpful Canon printer technician.,How can I receive scanned images directly in the application I'm using?,"You can receive scanned images directly in the application you're using by utilizing the function that allows the machine to work with some applications. This way, you can skip the steps of opening a separate application just for receiving the scanned images and then exporting them to the application you're really using.",procedure,canon_manual.md,Going Digital (chunk 1),191
You are a helpful Canon printer technician.,How do you create a large poster using this printer?,Blow up a regular one-sheet printout and make an exceptionally large poster. A large poster will be printed out on nine sheets. Put them together in a 3x3 grid.,procedure,canon_manual.md,So Much More (chunk 0),193
You are a customer service agent for Canon printers.,How do you ensure you have the latest specifications for the 3EEJ-04W printer model?,"The specifications are subject to change without notice for product improvement or future release, so you should check for updates regularly.",procedure,canon_manual.md,Specifications (chunk 0),194
You are a customer service agent for Canon printers.,How do I access the scan function on this printer?,"To access the scan function, go to page 197 of the manual.",procedure,canon_manual.md,◼ Functional Specifications (chunk 0),194
You are a customer service agent for Canon printers.,What page should I refer to for information on printer functions?,Refer to page 198 of the manual for information on printer functions.,procedure,canon_manual.md,◼ Functional Specifications (chunk 0),194
You are a customer service agent for Canon printers.,What is the maximum paper size that the Canon imageRUNNER 2206 supports in the paper drawer?,"11"" x 17""",spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a Canon technical support specialist.,What is the resolution for reading and writing on the Canon imageRUNNER 2206?,600 dpi x 600 dpi,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a customer service agent for Canon printers.,What is the warm-up time after powering on the Canon imageRUNNER 2206?,13 seconds,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a Canon printer hardware expert.,What is the first copy time for an A4 size paper on the Canon imageRUNNER 2206?,7.4 seconds,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a customer service agent for Canon printers.,What is the copy speed of the Canon imageRUNNER 2206?,22 sheets/minute,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a Canon technical support specialist.,What is the acceptable original size for the Canon imageRUNNER 2206?,Up to 297.0 mm x 431.8mm,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a Canon technical support specialist.,What is the minimum paper size that the Canon imageRUNNER 2206 supports in the multi-purpose tray?,95.0 mm x 148.0mm,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a Canon printer hardware expert.,What is the range of paper weight that the Canon imageRUNNER 2206 supports in the paper drawer?,64 g/m² to 90 g/m²,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a customer service agent for Canon printers.,What is the type of the Canon imageRUNNER 2206?,Desktop,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a helpful Canon printer technician.,What color mode does the Canon imageRUNNER 2206 support?,Black and White,spec,canon_manual.md,Name / Canon imageRUNNER 2206 (chunk 0),195
You are a customer service agent for Canon printers.,What is the scanning speed for black and white documents on this printer?,1.71 seconds for an A4 page.,spec,canon_manual.md,0 / 1 (chunk 0),196
You are a Canon technical support specialist.,What is the model number of the printer being described in the manual?,The model number of the printer is 3EEJ-04X.,spec,canon_manual.md,Main Unit (chunk 0),195
You are a Canon technical support specialist.,How can I determine which paper types are compatible with this machine?,You can determine the compatible paper types by referring to the table shown in the manual.,procedure,canon_manual.md,Available Paper (chunk 0),198
You are a customer service agent for Canon printers.,What paper sizes are supported by the printer?,"The printer supports A3, B4, A4, A4R, B5, B5R, A5, A5R, 11"" x 17"", Legal, Letter, LetterR, Statement, StatementR, Executive, Oficio, and Oficio (Ecuador) paper sizes.",spec,canon_manual.md,Paper Sizes / tray Paper Drawer 1 (chunk 0),198
You are a Canon printer hardware expert.,What paper sizes are supported by the printer for the tray Paper Drawer 1?,"The supported paper sizes include Oficio (Brazil, Mexico, Argentina), Letter (Argentina, Government), LetterR (Argentina, Government), Legal (Government, India), Foolscap (Australia), Foolscap, 8K, 16K, 16KR, F4A, Custom *2, and various envelope sizes such as No.10 (COM10) *3, Monarch *3, ISO-C5 *3, and DL *3.",spec,canon_manual.md,Paper Sizes / tray Paper Drawer 1 (chunk 0),199
You are a customer service agent for Canon printers.,What are the dimensions for a custom paper size that can be loaded in the multi-purpose tray?,A custom paper size of 95.0 to 297.0 mm in width and 148.0 to 431.8 mm in length can be loaded in the multi-purpose tray.,spec,canon_manual.md,◼ Supported Paper Sizes (chunk 0),198
You are a Canon technical support specialist.,What types of paper are supported by the printer?,"The printer supports Plain 1, Plain 2, Heavy 1, Heavy 2, Recycled, Color, Pre-Punched, Bond, Transparency, Labels, and Envelope.",spec,canon_manual.md,Paper Type / Multi-Purpose tray / Paper Drawer 1 (chunk 0),200
You are a helpful Canon printer technician.,What paper sizes are compatible with this machine?,"The usable paper sizes are A4, A4R, Letter, and LetterR.",spec,canon_manual.md,◼ Types Supported Paper (chunk 0),200
You are a Canon printer hardware expert.,What is the maximum resolution of the color scanner?,600 dpi x 600 dpi,spec,canon_manual.md,0 / 1 (chunk 0),201
You are a Canon technical support specialist.,How do you initiate the scan function on the printer?,"To initiate the scan function, press the Scan Function button.",procedure,canon_manual.md,Scan Function (chunk 0),201
You are a Canon printer hardware expert.,What is the resolution specification for the printer?,The resolution specification for the printer is 600 dpi x 600 dpi.,spec,canon_manual.md,0 / 1 (chunk 0),202
You are a customer service agent for Canon printers.,How do you access the printer functions menu?,Press the button labeled '3EEJ-051' to access the printer functions menu.,procedure,canon_manual.md,Printer Functions (chunk 0),202
You are a Canon printer hardware expert.,What web browsers are supported for the User's Guide on Windows?,"Internet Explorer 9 and later, Microsoft Edge, Firefox, Chrome",spec,canon_manual.md,System Requirements for the User's Guide / Windows (chunk 0),203
You are a Canon technical support specialist.,How can you view manuals for the system?,You can view manuals on the Internet.,procedure,canon_manual.md,System Environment (chunk 0),203
You are a helpful Canon printer technician.,How do you enable more features on the machine?,Installing options on the machine enables you to use more features.,procedure,canon_manual.md,Options (chunk 0),204
You are a Canon printer hardware expert.,How can you expand the functionality of the machine?,The functionality of the machine can be expanded by installing optional equipment to the machine.,procedure,canon_manual.md,Optional Equipment (chunk 0),205
You are a Canon printer hardware expert.,What is the purpose of installing optional equipment?,Install the optional equipment to meet your needs such as by loading a large amount of paper.,procedure,canon_manual.md,Optional Equipment (chunk 0),205
You are a Canon technical support specialist.,What is the optional paper drawer?,The optional paper drawer is a piece of equipment that can be installed to expand the functionality of the machine.,procedure,canon_manual.md,Optional Equipment (chunk 0),205
You are a customer service agent for Canon printers.,How do you install the optional paper drawer to the machine?,You can install the optional paper drawer to the machine.,procedure,canon_manual.md,Optional Paper Drawer (chunk 0),205
You are a helpful Canon printer technician.,How do you replace the standard paper drawer with the optional paper drawer?,You can replace the standard paper drawer of the machine with the optional paper drawer.,procedure,canon_manual.md,◼ FL Cassette-BB (chunk 0),205
You are a helpful Canon printer technician.,What is the purpose of the User's Guide mentioned in the manual?,The User's Guide describes all the functions of the machine and can be viewed using a Web browser. It allows users to browse information by category or search for specific topics using keywords.,spec,canon_manual.md,Column_0 / Column_1 / Column_2 (chunk 0),206
You are a Canon technical support specialist.,How can I find the manuals included with the machine?,Refer to the image labeled 'Manuals and Their Contents' (image_p206_00.png) to find the manuals included with the machine.,procedure,canon_manual.md,Manuals and Their Contents (chunk 0),206
You are a customer service agent for Canon printers.,How can you quickly find a specific page in the User's Guide?,You can search from your intended use or enter a keyword to quickly find the page you are looking for.,procedure,canon_manual.md,Using User's Guide (chunk 0),207
You are a Canon technical support specialist.,How do you access the User's Guide screens?,By navigating to the Layout of User's Guide on page 204.,procedure,canon_manual.md,◼ Screen Layout of User's Guide (chunk 0),207
You are a Canon technical support specialist.,How can you change the character size in the User's Guide?,You can change the character size used in the User's Guide by following the procedure described in the manual.,procedure,canon_manual.md,◼ Specifying How the Appearance of the User's Guide Looks (chunk 0),207
You are a Canon printer hardware expert.,What can you do to switch the screen layout to fit your device?,You can switch the screen layout to fit the device you use to view the User's Guide.,procedure,canon_manual.md,◼ Specifying How the Appearance of the User's Guide Looks (chunk 0),207
You are a customer service agent for Canon printers.,How do you find a specific page in the manual?,By selecting the topic from the 'Contents' on the left side of the screen.,procedure,canon_manual.md,Search the contents (chunk 0),207
You are a helpful Canon printer technician.,How can I search for specific topics in the manual?,"You can perform a search by entering a keyword, such as 'envelope' or 'toner cartridge,' and the pages containing the keyword are displayed. You can also enter phrases such as 'connecting to a network.'",procedure,canon_manual.md,Search by keyword (chunk 0),207
You are a helpful Canon printer technician.,How do you toggle between the contents and search displays in the User's Guide?,"Click to toggle the display between the contents and search. When the table of contents is displayed, each click on switches between hiding and showing the display. When the search display is shown, each click on switches between hiding and showing the display.",procedure,canon_manual.md,Screen Layout of User's Guide (chunk 0),208
You are a customer service agent for Canon printers.,What should you do to set parameters for how the User's Guide is displayed?,"Click to set parameters to determine how the User's Guide is displayed, such as character size or layout.",procedure,canon_manual.md,Screen Layout of User's Guide (chunk 0),208
You are a Canon printer hardware expert.,What is the purpose of the Topic Page in the User's Guide?,The Topic Page contains information about how to configure and use the machine.,procedure,canon_manual.md,Screen Layout of User's Guide (chunk 0),208
You are a helpful Canon printer technician.,What happens when you click to display the hidden detailed descriptions on the Topic Page?,Click to display the hidden detailed descriptions. Click to close the detailed descriptions.,procedure,canon_manual.md,Screen Layout of User's Guide (chunk 0),208
You are a helpful Canon printer technician.,How do you return to the page top on the Topic Page?,Click to return to the page top.,procedure,canon_manual.md,Screen Layout of User's Guide (chunk 0),208
You are a Canon technical support specialist.,How do you perform a search by keyword in the printer manual?,"Click to display the search window, enter a keyword or keywords in the text box, and click to display the search results.",procedure,canon_manual.md,Search (chunk 0),209
You are a helpful Canon printer technician.,What happens when you click the topic title of the page in the search results?,You will be taken to the page you are looking for.,procedure,canon_manual.md,Search (chunk 0),209
You are a Canon technical support specialist.,What are the examples of settings displayed on the control panel?,Timer Settings and Paper jammed.,spec,canon_manual.md,Type / Example (chunk 0),211
You are a Canon printer hardware expert.,What do the caution marks in the user's guide indicate?,"The caution marks in the user's guide indicate operations that may lead to injury to persons if not performed correctly. They also indicate operations that must not be performed, operational requirements and restrictions, and useful tips for using the machine.",rule_error,canon_manual.md,Viewing User's Guide (chunk 0),211
You are a helpful Canon printer technician.,How can I identify the keys on the control panel and buttons on the computer display in the manual?,Keys on the control panel and buttons on the computer display are identified using the notation shown in the image labeled 'Keys and Buttons Used in this Manual'.,procedure,canon_manual.md,Keys and Buttons Used in this Manual (chunk 0),211
You are a helpful Canon printer technician.,How should I interpret the displays shown in the User's Guide?,"The displays used in the User's Guide are typically those for the imageRUNNER 2206, but they may slightly differ from the actual displays depending on your operating system.",procedure,canon_manual.md,Computer Screens Used in This Manual (chunk 0),211
You are a helpful Canon printer technician.,What might cause the displays in the manual to look different from what I see on my screen?,The appearance of the displays used in the manual may slightly differ from the actual displays depending on the operating system you are using.,procedure,canon_manual.md,Computer Screens Used in This Manual (chunk 0),211
You are a Canon printer hardware expert.,Why might the drivers and software look different than what is shown in the manual?,The appearance of drivers and software may differ depending on their version.,procedure,canon_manual.md,Computer Screens Used in This Manual (chunk 0),211
You are a Canon technical support specialist.,What is noted about the printer's operation when using different computers?,The operation of the printer may differ depending on the computer that you use.,spec,canon_manual.md,NOTE (chunk 0),212
You are a helpful Canon printer technician.,How do I access the 'Devices and Printers' section in Windows 7 or Server 2008 R2?,Select [Start] and then [Devices and Printers].,procedure,canon_manual.md,◼ Displaying the Printer Folder (chunk 0),212
You are a helpful Canon printer technician.,What should I do to view devices and printers in Windows 8 or Server 2012?,Select [Control Panel] and then [View devices and printers]. Right-click the lower-left corner of the screen.,procedure,canon_manual.md,◼ Displaying the Printer Folder (chunk 0),212
You are a Canon printer hardware expert.,What are the steps to open 'Devices and Printers' in Windows 10?,"Select [Windows System], then [Control Panel], then [Hardware and Sound], and finally [Devices and Printers].",procedure,canon_manual.md,◼ Displaying the Printer Folder (chunk 0),212
You are a Canon printer hardware expert.,How do I get to the 'Printers' section in Windows Server 2008?,Select [Control Panel] and double-click [Printers].,procedure,canon_manual.md,◼ Displaying the Printer Folder (chunk 0),212
You are a customer service agent for Canon printers.,What should I do to view devices and printers in Windows Server 2016?,"Select [Control Panel], then [Hardware], and finally [Devices and Printers]. Right-click [Start].",procedure,canon_manual.md,◼ Displaying the Printer Folder (chunk 0),212
You are a Canon technical support specialist.,How can I check if the printer driver is working on Windows?,You can check whether the printer driver is operational by printing a test page in Windows.,procedure,canon_manual.md,◼ Printing a Test Page in Windows (chunk 0),212
You are a Canon technical support specialist.,How do you access the properties of the printer driver?,Right-click the printer driver icon.,procedure,canon_manual.md,"3 Right-click the printer driver icon for this machine, and click [Printer properties] or (chunk 0)",212
You are a customer service agent for Canon printers.,How do you print a test page according to the manual?,Click [Print Test Page] in [General].,procedure,canon_manual.md,4 Click [Print Test Page] in [General] tab. (chunk 0),213
You are a Canon printer hardware expert.,How do you check bidirectional communication in the printer?,"To check bidirectional communication, you need to refer to the image on page 215, section 00, which is labeled as 'Checking Bidirectional Communication'.",procedure,canon_manual.md,◼ Checking Bidirectional Communication (chunk 0),214
You are a customer service agent for Canon printers.,How do you ensure the correct port is selected for printing?,"In the [Ports] tab, make sure the appropriate port is selected.",procedure,canon_manual.md,"3 In the [Ports] tab, make sure that the [Enable bidirectional support] check box is (chunk 0)",215
You are a customer service agent for Canon printers.,How can you determine the power consumption of the product in networked standby mode?,By connecting all wired network ports and activating all wireless network ports (if available at the same time) and then measuring the power consumption.,procedure,canon_manual.md,◼ Product Information required by COMMISSION REGULATION (EU) No 801/2013 amending (chunk 0),216
You are a customer service agent for Canon printers.,What is the maximum power consumption of the imageRUNNER 2206 in networked standby mode?,3.0 watts,spec,canon_manual.md,Model Name / Power consumption of the product in networked standby (chunk 0),216
You are a Canon printer hardware expert.,How should this product be disposed of according to the WEEE Directive and Battery Directive?,"This product should be handed over to a designated collection point, e.g., on an authorized one-for-one basis when you buy a new similar product or to an authorized collection site for recycling waste electrical and electronic equipment (EEE) and batteries and accumulators.",procedure,canon_manual.md,◼ Directives WEEE and Battery (chunk 0),216
You are a Canon printer hardware expert.,What happens if I extend the Activation Time or deactivate the Power Save Mode?,"If you extend the Activation Time or deactivate the Power Save Mode, the device may only switch to a lower energy level after a longer period of time or not at all.",rule_error,canon_manual.md,◼ Environmental Information (chunk 0),216
You are a Canon printer hardware expert.,What is the recommended setting for the duplex function in the printer?,"Canon strongly recommends that you do not disable the duplex function, as it helps to reduce paper consumption and environmental impact.",rule_error,canon_manual.md,◼ Environmental Information (chunk 1),216
You are a helpful Canon printer technician.,How do you reproduce the contents of this document?,You cannot reproduce the contents of this document without prior permission.,procedure,canon_manual.md,◼ Copyright (chunk 0),217
You are a helpful Canon printer technician.,How is a 'PostScript printing device' defined in this manual?,"A 'PostScript printing device' refers to a printing device that contains PostScript technology created or licensed by Adobe Systems Incorporated, not just devices that are compatible with the PostScript language.",procedure,canon_manual.md,◼ Trademarks (chunk 1),217
You are a helpful Canon printer technician.,How can the licensed fonts be used under the OFL?,"The licensed fonts can be used, studied, modified, and redistributed freely as long as they are not sold by themselves.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a customer service agent for Canon printers.,What can you do with the fonts and their derivatives under the OFL?,"The fonts, including any derivative works, can be bundled, embedded, redistributed, and/or sold with any software provided that any reserved names are not used by derivative works.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a Canon technical support specialist.,How can the Font Software be modified under the OFL?,"The Font Software can be modified by adding to, deleting, or substituting -- in part or in whole -- any of the components of the Original Version, by changing formats or by porting the Font Software to a new environment.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a Canon printer hardware expert.,What permissions are granted under the OFL?,"Permission is granted to use, study, copy, merge, embed, modify, redistribute, and sell modified and unmodified copies of the Font Software, subject to the conditions specified in the license.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a Canon printer hardware expert.,How can the Font Software be bundled and redistributed?,"Original or Modified Versions of the Font Software may be bundled, redistributed and/or sold with any software, provided that each copy contains the above copyright notice and this license. These can be included either as stand-alone text files, human-readable headers or in the appropriate machine-readable metadata fields within text or binary files as long as those fields can be easily viewed by the user.",procedure,canon_manual.md,◼ Trademarks (chunk 3),217
You are a Canon printer hardware expert.,How should redistributions of source code be handled according to the Apache Software Foundation's license terms?,"Redistributions of source code must retain the above copyright notice, this list of conditions and the following disclaimer.",procedure,canon_manual.md,◼ Trademarks (chunk 4),217
You are a customer service agent for Canon printers.,What conditions must be met for redistributions in binary form according to the Apache Software Foundation's license terms?,"Redistributions in binary form must reproduce the above copyright notice, this list of conditions and the following disclaimer.",procedure,canon_manual.md,◼ Trademarks (chunk 4),217
You are a customer service agent for Canon printers.,How should the copyright notice and disclaimer be included when redistributing the software in binary form?,"The copyright notice, list of conditions, and disclaimer must be reproduced in the documentation and/or other materials provided with the distribution.",procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a Canon printer hardware expert.,What acknowledgment must be included in the end-user documentation when redistributing the software?,The end-user documentation must include the acknowledgment: 'This product includes software developed by the Apache Software Foundation (http://www.apache.org/).',procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a helpful Canon printer technician.,Where else can the acknowledgment appear if not in the end-user documentation?,"The acknowledgment may appear in the software itself, if and wherever such third-party acknowledgments normally appear.",procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a Canon technical support specialist.,What should you do if you want to use the names 'Xerces' or 'Apache Software Foundation' to endorse or promote products derived from this software?,You must obtain prior written permission by contacting apache@apache.org.,procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a Canon printer hardware expert.,How can products derived from this software be named?,"Products derived from this software may not be called 'Apache', nor may 'Apache' appear in their name, without prior written permission of the Apache Software Foundation.",procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a helpful Canon printer technician.,What is the liability of the Apache Software Foundation or its contributors regarding the software?,"The software is provided 'AS IS' and the Apache Software Foundation or its contributors shall not be liable for any direct, indirect, incidental, special, exemplary, or consequential damages.",procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a customer service agent for Canon printers.,How can the Original Code be obtained?,The Original Code may be downloaded via the Internet from: https://sourceforge.net/projects/sablotron/.,procedure,canon_manual.md,◼ Trademarks (chunk 7),217
You are a helpful Canon printer technician.,How can I access updated information or additional third-party code information?,You can access updated information or additional third-party code information at http://www.adobe.com/go/thirdparty.,procedure,canon_manual.md,◼ Trademarks (chunk 8),217
You are a customer service agent for Canon printers.,How should I credit the FreeType Project in my software documentation?,You should use the following text: 'Portions of this software are copyright © <year> The FreeType Project (www.freetype.org)'.,procedure,canon_manual.md,◼ Trademarks (chunk 9),217
You are a Canon printer hardware expert.,How should you replace <year> in the FreeType license?,Please replace <year> with the value from the FreeType version you actually use.,procedure,canon_manual.md,◼ Trademarks (chunk 10),217
You are a customer service agent for Canon printers.,How should you redistribute the source code while keeping the license terms intact?,"Redistribution of source code must retain the license file (`FTL.TXT') unaltered; any additions, deletions or changes to the original files must be clearly indicated in accompanying documentation. The copyright notices of the unaltered, original files must be preserved in all copies of source files.",procedure,canon_manual.md,◼ Trademarks (chunk 11),217
You are a customer service agent for Canon printers.,What should be included in the distribution documentation when redistributing in binary form?,"Redistribution in binary form must provide a disclaimer that states that the software is based in part of the work of the FreeType Team, in the distribution documentation. It is also encouraged to put an URL to the FreeType web page in your documentation.",procedure,canon_manual.md,◼ Trademarks (chunk 11),217
You are a helpful Canon printer technician.,How can I get support for using FreeType if the documentation doesn't help me?,You can start by asking for help on the freetype@nongnu.org mailing list.,procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a Canon printer hardware expert.,What should I do if I find a bug in FreeType or want to discuss its engine internals?,You should discuss it on the freetype-devel@nongnu.org mailing list.,procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a helpful Canon printer technician.,"How can I legally use, distribute, or modify the FreeType Project?","By using, distributing, or modifying the FreeType Project, you indicate that you understand and accept all the terms of the license.",procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a customer service agent for Canon printers.,"How can one use, copy, modify, and distribute the software described in the manual?","Permission to use, copy, modify, and distribute this software is freely granted, provided that this notice is preserved.",procedure,canon_manual.md,◼ Trademarks (chunk 13),217
