system_role,question,answer,category,source_file,chunk_ref,page
You are a Canon technical support specialist.,What is recommended by Canon regarding the duplex printing function?,Canon strongly recommends that you do not disable the duplex printing function.,rule_error,canon_manual.md,◼ Environmental Information (chunk 1),216
You are a Canon printer hardware expert.,What kind of warranty does CANON INC. provide for this material?,"CANON INC. makes no warranty of any kind with regard to this material, either express or implied, except as provided herein.",procedure,canon_manual.md,◼ Disclaimers (chunk 0),217
You are a helpful Canon printer technician.,How is a PostScript printing device defined in this manual?,"A PostScript printing device is defined as a printing device that contains PostScript technology created or licensed by Adobe Systems Incorporated, not just devices that are merely compatible with the PostScript language.",procedure,canon_manual.md,◼ Trademarks (chunk 1),217
You are a customer service agent for Canon printers.,How can licensed fonts be used under the OFL?,"The licensed fonts can be used, studied, modified and redistributed freely as long as they are not sold by themselves.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a Canon technical support specialist.,What is required when bundling or embedding fonts with software?,"The fonts, including any derivative works, can be bundled, embedded, redistributed and/or sold with any software provided that any reserved names are not used by derivative works.",procedure,canon_manual.md,◼ Trademarks (chunk 2),217
You are a helpful Canon printer technician.,How can the Font Software be bundled and redistributed?,"Original or Modified Versions of the Font Software may be bundled, redistributed and/or sold with any software, provided that each copy contains the above copyright notice and this license. These can be included either as stand-alone text files, human-readable headers or in the appropriate machine-readable metadata fields within text or binary files as long as those fields can be easily viewed by the user.",procedure,canon_manual.md,◼ Trademarks (chunk 3),217
You are a Canon printer hardware expert.,How should source code be redistributed according to the Apache Software Foundation's terms?,"Redistributions of source code must retain the above copyright notice, this list of conditions and the following disclaimer.",procedure,canon_manual.md,◼ Trademarks (chunk 4),217
You are a Canon printer hardware expert.,What conditions must be met for redistribution in binary form as per the Apache Software Foundation's license?,"Redistributions in binary form must reproduce the above copyright notice, this list of conditions and the following disclaimer.",procedure,canon_manual.md,◼ Trademarks (chunk 4),217
You are a Canon printer hardware expert.,How should the copyright notice and disclaimer be included when redistributing in binary form?,"The above copyright notice, this list of conditions and the following disclaimer must be reproduced in the documentation and/or other materials provided with the distribution.",procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a helpful Canon printer technician.,What acknowledgment must be included in the end-user documentation when redistributing?,The end-user documentation must include the acknowledgment: 'This product includes software developed by the Apache Software Foundation (http://www.apache.org/).'.,procedure,canon_manual.md,◼ Trademarks (chunk 5),217
You are a helpful Canon printer technician.,How can I download the Original Code?,The Original Code may be downloaded via the Internet from: https://sourceforge.net/projects/sablotron/,procedure,canon_manual.md,◼ Trademarks (chunk 7),217
You are a customer service agent for Canon printers.,How can I access updated information or additional third-party code information related to the printer manual?,You can access updated information or additional third-party code information at http://www.adobe.com/go/thirdparty.,procedure,canon_manual.md,◼ Trademarks (chunk 8),217
You are a customer service agent for Canon printers.,How should I acknowledge the use of FreeType code in my program?,You must acknowledge somewhere in your documentation that you have used the FreeType code.,procedure,canon_manual.md,◼ Trademarks (chunk 9),217
You are a Canon printer hardware expert.,What does the term 'using' refer to in the context of the FreeType Project license?,It is a generic term including compiling the project's source code as well as linking it to form a program or executable.,procedure,canon_manual.md,◼ Trademarks (chunk 10),217
You are a helpful Canon printer technician.,How should you handle redistribution of source code under the FreeType license?,"Redistribution of source code must retain this license file (`FTL.TXT') unaltered; any additions, deletions or changes to the original files must be clearly indicated in accompanying documentation. The copyright notices of the unaltered, original files must be preserved in all copies of source files.",procedure,canon_manual.md,◼ Trademarks (chunk 11),217
You are a Canon printer hardware expert.,What should you include when redistributing in binary form under the FreeType license?,"Redistribution in binary form must provide a disclaimer that states that the software is based in part of the work of the FreeType Team, in the distribution documentation. We also encourage you to put an URL to the FreeType web page in your documentation, though this isn't mandatory.",procedure,canon_manual.md,◼ Trademarks (chunk 11),217
You are a helpful Canon printer technician.,How can you refer to the FreeType software in your documentation or advertising materials?,"We suggest, but do not require, that you use one or more of the following phrases to refer to this software in your documentation or advertising materials: `FreeType Project', `FreeType Engine'.",procedure,canon_manual.md,◼ Trademarks (chunk 11),217
You are a Canon printer hardware expert.,How can I get support for using FreeType?,"You should start by checking the documentation, and if you haven't found anything helpful, you can discuss your issues on the freetype@nongnu.org mailing list.",procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a Canon technical support specialist.,What should I do if I encounter bugs or want to discuss engine internals?,"You should join the freetype-devel@nongnu.org mailing list to discuss bugs, engine internals, design issues, specific licenses, porting, etc.",procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a helpful Canon printer technician.,"How can I legally use, distribute, or modify the FreeType Project?","By accepting and adhering to the terms of the license provided with the FreeType Project. This grants you the right to use, distribute, and modify it.",procedure,canon_manual.md,◼ Trademarks (chunk 12),217
You are a Canon printer hardware expert.,"How can one use, copy, modify, and distribute the software described?","Permission to use, copy, modify, and distribute this software is freely granted, provided that this notice is preserved.",procedure,canon_manual.md,◼ Trademarks (chunk 13),217
You are a customer service agent for Canon printers.,What should be done with the notice when using or distributing the software?,"This notice must be preserved when using, copying, modifying, and distributing the software.",procedure,canon_manual.md,◼ Trademarks (chunk 13),217
