system_role,question,answer,category,source_file,chunk_ref,page
You are a customer service agent for Samsung devices.,What is the purpose of changing the picture size to 16:9 standard?,To change the output resolution of your external device.,spec,samsung_manual.md,There is a dotted line on the edge of the screen (chunk 0),251
You are a Samsung technical support specialist.,How can I remove black bars that appear when watching movies with different aspect ratios?,Adjust the picture size options on your external device or set the TV to full screen.,procedure,samsung_manual.md,The picture won’t display in full screen (chunk 0),251
You are a helpful Samsung technician.,What should be done if the Caption function becomes unavailable when an external device is connected via HDMI or Component cable?,Adjust the caption setting on the external device.,procedure,samsung_manual.md,The Caption function in the TV menu is deactivated (chunk 0),251
You are a Samsung Tv expert.,How do you turn off the Caption function?,"Navigate to Settings > All Settings > General & Privacy > Accessibility > Caption, then select 'Turn off' in Caption Settings.",procedure,samsung_manual.md,Captions appear on the TV screen (chunk 0),251
You are a helpful Samsung technician.,How do you enable the Input Signal Plus feature to view HDR content?,"Navigate through Settings > All Settings > General & Privacy > External Device Manager, select 'Input Signal Plus', and choose 'Try Now'.",procedure,samsung_manual.md,The HDR of the connected external device turns off (chunk 0),251
You are a Samsung Tv expert.,How can I find out which connection method is suitable for my specific audio device?,The text states that the connection method may differ depending on the audio device and advises running 'Connection Guide' to get more information about how to connect an audio device.,procedure,samsung_manual.md,How can I connect an audio device to the TV? (chunk 0),252
You are a Samsung technical support specialist.,What steps should be taken regarding volume controls before checking connections?,"Check the volume control of your TV, and then check the volume control of the external device (cable box or satellite box, DVD, Blu-ray, etc.) connected to your TV.",procedure,samsung_manual.md,There is no sound or the sound is too low at maximum volume. (chunk 0),252
You are a Samsung technical support specialist.,How do I change the sound output setting to TV Speaker?,Press the left directional button and navigate to Settings > All Settings > Sound > Sound Output.,procedure,samsung_manual.md,The picture is good but there is no sound. (chunk 0),252
You are a customer service agent for Samsung devices.,What happens if Pass-Through is selected on a soundbar or A/V receiver that does not support Dolby Digital+?,There will be no sound when a Dolby Digital+ source is received.,spec,samsung_manual.md,"HDMI (eARC/ARC) is connected, and there is no sound. (chunk 0)",253
You are a Samsung technical support specialist.,How do I run the Sound Test?,"Navigate to Settings > Support > Device Care > Self Diagnosis, select Sound Test, and press Try Now using the left directional button.",procedure,samsung_manual.md,The speakers are making an odd sound. (chunk 0),253
You are a Samsung Tv expert.,What causes sound quality issues when using a Bluetooth speaker?,Sound quality may become affected if the wireless router is placed close to the Bluetooth speaker.,rule_error,samsung_manual.md,The sound is interrupted. (chunk 0),253
You are a Samsung Tv expert.,How do you turn off the Voice Guide function?,Navigate to left directional button Settings All Settings General & Privacy Accessibility Voice Guide Settings and select Turn off.,procedure,samsung_manual.md,"Whenever a function is used on the TV or the channel is changed, the TV (chunk 0)",254
You are a customer service agent for Samsung devices.,How do I connect an optical cable between my TV and soundbar?,Make sure that the sound output is set to Receiver (Optical) on your TV.,procedure,samsung_manual.md,The TV audio is not being played through the Soundbar or A/V receiver. (chunk 0),254
You are a Samsung Tv expert.,What should I check before using HDMI eARC connection with a Soundbar or A/V receiver?,Ensure it is connected to the eARC dedicated HDMI port on your TV and verify that the Soundbar or A/V receiver supports the eARC feature.,procedure,samsung_manual.md,The TV audio is not being played through the Soundbar or A/V receiver. (chunk 0),254
You are a helpful Samsung technician.,How do you change to an appropriate sound mode?,"Press the left directional button, navigate to Settings > All Settings > Sound > Sound Mode, and select Try Now.",procedure,samsung_manual.md,The sound is not heard clearly. (chunk 0),254
You are a Samsung technical support specialist.,What steps should I take to ensure an external speaker like a home theater works correctly when connected via HDMI?,Make sure it is connected to the HDMI (eARC/ARC) port on the TV and that Anynet+ (HDMI-CEC) is active by navigating through Settings > All Settings > General & Privacy > External Device Manager.,procedure,samsung_manual.md,The volume of the external device cannot be adjusted. (chunk 0),255
You are a customer service agent for Samsung devices.,What happens when an audio device supporting HDMI eARC is connected to the TV's HDMI (eARC) port?,The power turns off and on together.,spec,samsung_manual.md,I want to turn the TV and audio device off and on at the same time. (chunk 0),255
You are a customer service agent for Samsung devices.,What should be done if the TV has difficulties receiving broadcasts?,These steps may help resolve the problem.,rule_error,samsung_manual.md,Channel and Broadcast Issues (chunk 0),256
You are a customer service agent for Samsung devices.,What should be done if using a set-top box or cable box?,Check the broadcast signals or the network that is connected to the external device.,procedure,samsung_manual.md,"""Weak or No Signal"" displayed in TV mode or cannot find channel. (chunk 0)",256
You are a helpful Samsung technician.,How do I perform the factory data reset?,"Press the left directional button, go to Settings > All Settings > General & Privacy > Factory data reset, and select Try Now.",procedure,samsung_manual.md,The TV is not receiving all channels. (chunk 0),256
You are a Samsung technical support specialist.,How do I access Caption Settings when watching channels with an antenna cable connected?,"Press the left directional button to navigate through Settings > All Settings > General & Privacy > Accessibility > Caption Settings, then select Try Now.",procedure,samsung_manual.md,The captions are not provided on a digital channel. (chunk 0),256
You are a Samsung Tv expert.,What conditions prevent Broadcasting from being accessed?,"Broadcasting cannot be accessed while watching TV using a cable box, satellite box, during a recording in progress, or when the Timeshift function is running.",spec,samsung_manual.md,Broadcasting is deactivated. (chunk 0),256
You are a customer service agent for Samsung devices.,What should be done if an external device's output resolution is not compatible?,Adjust the output resolution of the external device to a resolution supported by the TV.,spec,samsung_manual.md,"The ""Mode Not Supported"" message appears. (chunk 0)",257
You are a helpful Samsung technician.,What should be done if using an HDMI connection?,Check the audio output setting on your PC.,procedure,samsung_manual.md,The video is OK but there is no audio. (chunk 0),257
You are a Samsung technical support specialist.,How do you listen to computer sound when using a DVI to HDMI cable?,"Connect external speakers to the audio output connection of the computer, as a separate audio cable is required for this setup.",procedure,samsung_manual.md,The video is OK but there is no audio. (chunk 0),257
You are a helpful Samsung technician.,What should you do if the TV has difficulties connecting due to surrounding radio interferences?,"Change the frequency of the wireless access band, and then try to connect.",procedure,samsung_manual.md,I want to connect to a PC and mobile device via screen mirroring. (chunk 0),257
You are a Samsung Tv expert.,How can I find more information on how to connect a Bluetooth speaker?,See the 'Audio Device Bluetooth' section in the Connection Guide.,procedure,samsung_manual.md,I want to connect to a Bluetooth speaker. (chunk 0),258
You are a customer service agent for Samsung devices.,What should be checked if the set resolution does not match and causes issues?,Refer to 'Read Before Connecting a Computer (Supported Resolutions)' for PC supported resolutions.,spec,samsung_manual.md,The PC screen does not appear or it flickers. (chunk 0),258
You are a Samsung technical support specialist.,What should be done when the TV has difficulties connecting to the network?,These steps may help resolve the problem.,rule_error,samsung_manual.md,Network Issues (chunk 0),259
You are a Samsung technical support specialist.,How do you reset the TV if it is unable to connect to the network?,Unplug the TV's power cord and plug it back in or press and hold the power button for at least 3 seconds.,procedure,samsung_manual.md,Wireless network connection failed. Unable to connect to a wireless access (chunk 0),259
You are a helpful Samsung technician.,How do you troubleshoot the connection if both ends of the LAN cable are plugged in and the access point is turned on?,"Turn off the access point, wait 1 or 2 minutes, and then turn it back on.",procedure,samsung_manual.md,Wired network connection failed. (chunk 0),259
You are a customer service agent for Samsung devices.,How do I check if the Internet LAN cable is connected to the access point's external LAN port?,Check if the Internet LAN cable is connected to the access point's external LAN port.,procedure,samsung_manual.md,"Connected to a local network, but not to the Internet. (chunk 0)",259
You are a Samsung Tv expert.,What should I try if I am experiencing problems connecting to Wireless One Connect?,You should try the following solutions.,procedure,samsung_manual.md,Wireless One Connect Issues (chunk 0),260
You are a Samsung technical support specialist.,How do I connect to Wireless One Connect?,Launch Connection Guide for detailed instructions on connecting to Wireless One Connect.,procedure,samsung_manual.md,Wireless One Connect cannot be found. (chunk 0),260
You are a Samsung Tv expert.,What does it mean when the LED indication is red?,"A red LED indicates that the connection status is 'Very bad', meaning the connection is very poor. To resolve this, you should adjust the Wireless One Connect position or reconnect it by navigating to Settings > All Settings > Connections > Wireless One Connect > Status > Adjust until the antenna icon color becomes blue.",spec,samsung_manual.md,LED Indication / Status / Description (chunk 0),261
You are a Samsung technical support specialist.,How do you connect to an external input source if the Wireless One Connect appears disconnected or turned off?,"Check that the Wireless One Connect is not turned off, turn it on and wait for it to automatically connect. If it is already turned on but still disconnected, navigate to the Adjust menu and adjust its position until the antenna icon color becomes blue.",procedure,samsung_manual.md,"A message appears saying ""Wireless One Connect is disconnected. when (chunk 0)",261
You are a Samsung Tv expert.,How do you resolve weak wireless signal issues between the screen device and Wireless One Connect?,"Navigate to the Adjust menu, adjust the Wireless One Connect position until the antenna icon color becomes blue.",procedure,samsung_manual.md,"A message appears saying ""The signal strength is low. Adjust the location of (chunk 0)",262
You are a Samsung Tv expert.,How do you enter pairing mode on the Wireless One Connect?,Press and hold the PAIR button on the Wireless One Connect for 3 seconds until the LED indicator blinks blue.,procedure,samsung_manual.md,The device does not automatically connect after position adjustment. (chunk 0),262
You are a Samsung technical support specialist.,What type of power adapter should be used?,Only use the power adapter that came with the product.,procedure,samsung_manual.md,"A message appears saying ""Please use the enclosed Wireless One Connect (chunk 0)",262
You are a customer service agent for Samsung devices.,How can I control an external HDMI-CEC (Anynet+) device using my TV's remote?,"You can use the TV's remote control to operate connected devices that support Anynet+ and are linked via an HDMI cable, such as having them turn on or off when you do so.",procedure,samsung_manual.md,What is Anynet+? (chunk 0),263
You are a helpful Samsung technician.,How do I enable Anynet+ (HDMI-CEC) from the device's settings menu?,"From the TV, check and confirm that the Anynet+ (HDMI-CEC) feature is set to On by navigating through left directional button Settings All Settings General & Privacy External Device Manager.",procedure,samsung_manual.md,Anynet+ does not work. The connected device is not displayed. (chunk 0),263
You are a helpful Samsung technician.,What should be checked and configured regarding the Anynet+ device when the TV is turned on?,"Check if the Anynet+ device is properly connected to the TV, then select the Anynet+ (HDMI-CEC) menu to ensure it is set to On.",procedure,samsung_manual.md,I want to start Anynet+. I also want the connected devices to turn on when (chunk 0),264
You are a helpful Samsung technician.,How can I prevent a specific device connected to the TV from turning off automatically?,Turn off the HDMI-CEC function on that specific device.,procedure,samsung_manual.md,I want to exit Anynet+. It is inconvenient to turn on other devices because (chunk 0),264
You are a helpful Samsung technician.,How should you use the remote control when configuring Anynet+?,You cannot use the remote control while the TV is configuring Anynet+ or switching to the viewing screen; wait until the configuration is complete.,procedure,samsung_manual.md,"The message ""Connecting to Anynet+ device..."" or ""Disconnecting from (chunk 0)",264
You are a Samsung technical support specialist.,What should you avoid doing while a factory data reset is in progress?,You cannot use the play function.,procedure,samsung_manual.md,The Anynet+ device won't play. (chunk 0),264
You are a helpful Samsung technician.,What should you do if the remote control isn't working?,Follow the steps provided in the manual to help resolve the problem.,rule_error,samsung_manual.md,Remote Control Issues (chunk 0),265
You are a customer service agent for Samsung devices.,How do you reset a previously connected Samsung Smart Remote?,Point the remote at the front of the TV and press and hold the specific buttons simultaneously for more than 3 seconds.,procedure,samsung_manual.md,The remote control does not work. (chunk 0),265
You are a helpful Samsung technician.,What should you do if the TV is in an offline state in the SmartThings app?,Use the offline device diagnosis function to reconnect to the TV.,procedure,samsung_manual.md,The mobile remote control does not work. (chunk 0),266
You are a helpful Samsung technician.,What should be done if the cable connection between the TV and external devices is checked but the symptom persists?,Set it manually in left directional button Connected Devices Universal Remote Setup.,procedure,samsung_manual.md,External devices cannot be operated with the TV remote control. (chunk 0),266
You are a Samsung technical support specialist.,What should you do if Timeshift or Schedule recording are not working?,Follow the provided troubleshooting steps to try and resolve the problem.,rule_error,samsung_manual.md,Recording Issues (chunk 0),267
You are a Samsung technical support specialist.,What should be checked regarding storage space before using the recording function?,"You must check if there is enough free space on the USB device, as the function will not work without it.",procedure,samsung_manual.md,The Timeshift or recording function cannot be used. (chunk 0),267
You are a helpful Samsung technician.,How can I determine if recording is available for a specific channel?,Recording is only available for digital broadcast channels received by the TV.,procedure,samsung_manual.md,Cannot record videos received from an external device or Samsung TV Plus. (chunk 0),267
You are a helpful Samsung technician.,What file system format does the storage device use when prepared for the recording function?,The storage device is formatted in NTFS.,procedure,samsung_manual.md,"The ""Format Device"" message appears when the Timeshift or recording (chunk 0)",267
You are a Samsung Tv expert.,What causes playback to not work properly?,A problem with the recording file.,rule_error,samsung_manual.md,The recorded files on the TV are not played back on a PC. (chunk 0),268
You are a customer service agent for Samsung devices.,How can you add frequently used apps to the Home Screen?,Run the 'Add to Home' feature from Apps.,procedure,samsung_manual.md,I cannot find the app I want. (chunk 0),269
You are a Samsung technical support specialist.,What is stated as a potential cause for poor image quality or app failure?,A slow network connection.,spec,samsung_manual.md,The app does not work properly. Its image quality is poor. (chunk 0),269
You are a customer service agent for Samsung devices.,How do you turn off the 'Start with Smart Hub Home' function?,Navigate to Settings > All Settings > Advanced Features > Start Screen Option and select 'Try Now'.,procedure,samsung_manual.md,The Smart Hub Home Screen keeps appearing whenever you turn on the TV. (chunk 0),269
You are a Samsung Tv expert.,What causes playback issues such as files not playing smoothly?,Unsupported files or high-bitrate files.,rule_error,samsung_manual.md,Some files are interrupted during playback. (chunk 0),270
You are a Samsung Tv expert.,What happens if files use an unsupported codec?,They may not be played back.,spec,samsung_manual.md,Some files can't be played. (chunk 0),270
You are a Samsung Tv expert.,What happens if the microphone is turned off?,All voice recognition features and some sound features involving the microphone do not work.,rule_error,samsung_manual.md,The microphone is off. (chunk 0),271
You are a Samsung technical support specialist.,What causes voice commands to differ between users?,Voice commands may differ depending on the specific Voice Assistant being used.,rule_error,samsung_manual.md,The voice commands do not work well. (chunk 0),271
You are a Samsung Tv expert.,How can you prevent the TV from mistakenly recognizing ambient noise or conversation as a call to the Voice Assistant?,Turn off the Hands-free wake-up function or set the Wake-Up Sensitivity to Low by navigating through Settings > All Settings > Advanced Features > Voice Bixby Settings > Voice Wake-up.,procedure,samsung_manual.md,Bixby/Alexa answers although I did not call it. (chunk 0),271
You are a Samsung Tv expert.,How can I ensure my TV recognizes my voice when it is far away or the ambient noise is loud?,"You need to be within 10 feet (3-4 m) of your TV, look at the screen, speak clearly, and turn on the Hands-free wake-up function via Bixby Settings > Voice Wake-up.",procedure,samsung_manual.md,"I spoke ""Hi, Bixby/Alexa"" but Bixby/Alexa does not answer. (chunk 0)",272
You are a Samsung Tv expert.,What should you do if the connection between the remote control and the TV is lost?,Try pairing the remote control with the TV.,procedure,samsung_manual.md,Voice recognition does not work with the Samsung Smart Remote unlike (chunk 0),272
You are a Samsung technical support specialist.,What should be done if voice recognition does not work?,"Unplug and then plug the TV power cord, wait 1 minute and 30 seconds, and try again.",procedure,samsung_manual.md,"During voice recognition, the heavy load message appears and the function (chunk 0)",272
You are a customer service agent for Samsung devices.,How can I tell if the bottom of my TV feels hot after extended use?,The bottom may feel hot to the touch after extended use.,procedure,samsung_manual.md,The TV is hot. (chunk 0),273
You are a customer service agent for Samsung devices.,What should I expect regarding the smell described in the manual?,The smell is normal and will dissipate over time.,procedure,samsung_manual.md,The TV smells like plastic. (chunk 0),273
You are a helpful Samsung technician.,How do I change the usage mode from Retail Mode to prevent automatic resets?,"To stop the TV's audio and video settings from resetting every 5 minutes, you need to change the Usage Mode to Home Mode by navigating through Settings > All Settings > General & Privacy > Usage Mode.",procedure,samsung_manual.md,The settings are lost after 5 minutes or every time the TV is turned off. (chunk 0),273
You are a Samsung Tv expert.,What should be done to the base stand?,It should be removed from the TV and then reassembled.,procedure,samsung_manual.md,The TV is tilted to the side. (chunk 0),273
You are a customer service agent for Samsung devices.,What should be done before proceeding if you are unsure about the assembly of the stand?,Refer to the Unpacking and Installation Guide.,procedure,samsung_manual.md,The stand is wobbly or crooked. (chunk 0),273
You are a Samsung technical support specialist.,What should I do if I hear noise from the printer while it is performing background tasks?,"Wait for the tasks to be completed, as the noise will stop once they are finished.",procedure,samsung_manual.md,"The screen is off, but I hear noise. (chunk 0)",274
You are a Samsung Tv expert.,What should be done if the TV's outer casing makes a popping noise due to expansion and contraction?,No action needs to be taken as this does not indicate a product malfunction; the TV is safe to use.,procedure,samsung_manual.md,The TV is making a popping noise. (chunk 0),274
You are a customer service agent for Samsung devices.,What causes some TVs to seem slightly noisier than conventional ones?,"The TV utilizes high-speed switching circuits and high levels of electrical current, which may cause noise depending on the brightness level.",spec,samsung_manual.md,The TV is making a humming noise. (chunk 0),274
You are a customer service agent for Samsung devices.,What diagnostic actions can be performed on the TV and Smart Hub?,You can diagnose issues with your TV and Smart Hub and run reset functions.,procedure,samsung_manual.md,Diagnosing TV operational issues (chunk 0),275
You are a Samsung Tv expert.,How do you check for problems with the screen?,You can use test photos or play test videos to check for problems with the screen.,procedure,samsung_manual.md,left directional button Settings Support Device Care Self Diagnosis Try Now (chunk 0),275
You are a helpful Samsung technician.,What must be verified before attempting to use Broadcast Signal?,Verify that the current channel is a digital channel.,procedure,samsung_manual.md,Cannot select Broadcast Signal in Self Diagnosis. (chunk 0),277
You are a Samsung Tv expert.,What happens when you perform the 'Reset Smart Hub' procedure?,"It resets all Smart Hub settings to their factory defaults and deletes all information related to Samsung accounts, linked service accounts, Smart Hub service agreements, and Smart Hub applications.",procedure,samsung_manual.md,Reset Smart Hub (chunk 0),277
You are a Samsung Tv expert.,What happens when you reset the current picture settings?,The current picture settings are reset to the default settings.,procedure,samsung_manual.md,Reset picture (chunk 0),277
You are a helpful Samsung technician.,What is the procedure to reset the current sound settings to their defaults?,"Navigate through left directional button > Settings > All Settings > Sound Expert Settings, select Reset Sound, and then choose Try Now.",procedure,samsung_manual.md,Reset sound (chunk 0),277
You are a helpful Samsung technician.,What should I do if I encounter a problem with my TV?,You should get help directly from Samsung.,rule_error,samsung_manual.md,Getting Support (chunk 0),278
You are a Samsung technical support specialist.,How do you use Remote Management to have a Samsung service technician diagnose your TV?,"After consenting to the service agreement, you can use Remote Management to access Remote Support and have a Samsung service technician diagnose your TV.",procedure,samsung_manual.md,left directional button Settings Support Remote Management Try Now (chunk 0),278
You are a helpful Samsung technician.,How do I register a service request after selecting the problem item?,"Move the focus to Next, press the Select button, and then select either Request Now Send or Schedule Appointment Request Send.",procedure,samsung_manual.md,left directional button Settings Support Device Care Request Support Try Now (chunk 0),278
You are a Samsung Tv expert.,What does the manual provide to assist the visually impaired?,A menu and a remote control guide.,procedure,samsung_manual.md,Accessibility Guidance (chunk 0),279
You are a Samsung technical support specialist.,What happens once the 'Learn Menu Screen' is enabled?,Your TV will tell you the information and features of the menus you select.,procedure,samsung_manual.md,Learn Menu Screen (chunk 0),279
You are a helpful Samsung technician.,How can I find descriptions of the buttons?,You can see the description of the buttons on the Samsung Smart Remote or Remote Control.,procedure,samsung_manual.md,Using the Remote control (chunk 0),279
You are a Samsung technical support specialist.,How do I identify which side is the top of the remote control?,"The side with the button in the upper left, when holding the remote with buttons facing towards you, is the top.",procedure,samsung_manual.md,Orientation of the Samsung Smart Remote or Remote Control (chunk 0),279
You are a customer service agent for Samsung devices.,How can I view the accessibility functions and their descriptions?,You can view them by following the instructions to see how to use the Accessibility functions.,procedure,samsung_manual.md,Using the Accessibility Menu (chunk 0),281
You are a Samsung technical support specialist.,How do you open the Accessibility Shortcuts menu using the remote control?,"Press and hold the volume button, which is one of two thin horizontal rocker buttons located slightly below the middle of the Samsung Smart Remote or Remote Control.",procedure,samsung_manual.md,Running the Accessibility Shortcuts menu (chunk 0),281
You are a customer service agent for Samsung devices.,What must be done to change the speed of the Voice Guide?,"Go to the Accessibility menu from the TV settings, navigate through Settings > All Settings > General & Privacy > Accessibility, select Voice Guide Settings, and then choose Speed.",procedure,samsung_manual.md,Running the Accessibility menu functions using the General menu (chunk 0),281
You are a Samsung technical support specialist.,How do you enable or disable the Voice Guide feature?,Move to Voice Guide and press the Select button.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 0),283
You are a helpful Samsung technician.,How do you exit Learn TV Remote mode?,Press the button twice to exit Learn TV Remote.,procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 1),283
You are a Samsung Tv expert.,How can the hearing impaired listen at comfortable sound levels while their family also watches TV?,"By turning on Multi-output Audio, which allows both the TV speaker and Bluetooth headphones to be used simultaneously so that users can set a higher volume for their headphones without affecting the TV speaker's volume.",procedure,samsung_manual.md,Learning about the Accessibility menu functions (chunk 2),283
You are a helpful Samsung technician.,What is the purpose of turning on the Voice Guide?,To describe the menu options aloud and aid the visually impaired.,procedure,samsung_manual.md,Using the TV with Voice Guide on (chunk 0),288
You are a customer service agent for Samsung devices.,How do you change channels using the Channel List?,"Press and hold the (Channel) button to open the Channel List, use the up or down directional button to move to a channel, and then press the Select button.",procedure,samsung_manual.md,Changing channel (chunk 0),288
You are a helpful Samsung technician.,How do you use the directional buttons to navigate the virtual numeric pad?,"Use the left and right directional buttons to move along the row, then press the Select button to choose a number.",procedure,samsung_manual.md,Using on-screen number entry via the Samsung Smart Remote or Remote Control (chunk 0),288
You are a Samsung Tv expert.,How do you change the volume using the Samsung Smart Remote?,"Push up or pull down the left (Volume) button, which is one of the two buttons protruding from the center; every time you change the volume, the new level will be announced.",procedure,samsung_manual.md,Changing volume (chunk 0),289
You are a Samsung Tv expert.,How can I view more detailed program information such as a synopsis?,"To view more detailed program information, press and hold the Select button.",procedure,samsung_manual.md,Using program information (chunk 0),289
You are a customer service agent for Samsung devices.,How do you open the Guide using Bixby?,"Press and hold the button on your Samsung Smart Remote, and then say 'Guide.'",procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a customer service agent for Samsung devices.,What should be done if the Time is not set before trying to use the Guide?,Set the Time first by navigating through Settings > All Settings > General & Privacy > Time.,procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a customer service agent for Samsung devices.,How do you access the Time menu within the TV settings?,"Press the Select button and move the focus to 'All Settings', then press Select again, use directional buttons to select 'General & Privacy' and press Select, finally move to the 'Time' menu with directional buttons and press Select.",procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a Samsung Tv expert.,What information is displayed when you open the Guide?,"A table grid of channels and programs is displayed, showing a selected filter type and time in the top rows, channel names on the left, and programs on that channel on the right for each row.",procedure,samsung_manual.md,Using the guide (chunk 0),290
You are a Samsung Tv expert.,How do I navigate between channels and programs in the Guide?,"Use the up and down directional buttons to move between channels, and use the left and right directional buttons to move between programs at different times within a channel.",procedure,samsung_manual.md,Using the guide (chunk 1),290
You are a helpful Samsung technician.,How do you switch from the Guide to live TV on a selected channel?,"Move to the program currently broadcasting in the Guide, and then press the Select button.",procedure,samsung_manual.md,To view a program on now (chunk 0),291
You are a helpful Samsung technician.,How can you identify which programs are set up for scheduled viewing?,The icon appears next to programs that have been configured for a schedule viewing.,procedure,samsung_manual.md,Using Schedule Viewing (chunk 0),293
You are a customer service agent for Samsung devices.,How do I set up scheduled viewing on two screens using the Guide Screen?,"On the Guide screen, select a program you would like to view and press the Select button. Then, select Schedule Viewing from the pop-up menu that appears.",procedure,samsung_manual.md,Setting up a schedule viewing (chunk 0),293
You are a helpful Samsung technician.,How do I cancel a scheduled viewing from the Guide?,"Press the channel button to access the Guide, move to the program and press Select, then move to Cancel Scheduled Viewing and press Select again. When the pop-up message appears, select Yes.",procedure,samsung_manual.md,Cancelling a scheduled viewing (chunk 0),293
You are a Samsung Tv expert.,How do you select between the 'Air' and 'Cable' settings in the Category List?,"To select 'Air or Cable', move the focus to that option using the up and down directional buttons, then press the Select button.",procedure,samsung_manual.md,Using the Channel List (chunk 0),294
You are a Samsung Tv expert.,How do I view only the channels contained within a specific favorites list?,"Use the up and down directional buttons to move between the lists of favorites, highlight the one you want, and then press the Select button.",procedure,samsung_manual.md,Using the Channel List (chunk 1),294
You are a Samsung Tv expert.,What should be done regarding precautions before starting the procedure for recording a program to an external hard drive connected via USB?,Read all precautions before using the recording feature.,procedure,samsung_manual.md,Recording (chunk 0),295
You are a Samsung technical support specialist.,How do you stop an ongoing recording?,"Press the down directional button while the program being recorded is displayed, move the focus to Stop Recording in the control bar that appears, and then press the Select button.",procedure,samsung_manual.md,Using the instant and schedule recording options from the guide screen: (chunk 0),295
You are a Samsung technical support specialist.,How do I display the menu for recording a program or starting the Timeshift function?,Press the button twice or press the button while watching the program.,procedure,samsung_manual.md,Recording the program you are watching (chunk 0),296
You are a Samsung Tv expert.,How do you schedule a recording for a broadcast scheduled program?,"Press the Select button while viewing a program to display the program info window, use the left and right directional buttons to select the desired program, press the Select button again, and then choose Schedule Recording.",procedure,samsung_manual.md,Scheduling recording from the program info window (chunk 0),296
You are a helpful Samsung technician.,How do I specify how long to record for when recording a live program?,"Press the down directional button to display the control bar, use left or right buttons to move to Edit Recording Time and press Select. Use left and right buttons with the slider scale to change the time, then press Select again.",procedure,samsung_manual.md,Changing the recording time (chunk 0),296
You are a Samsung technical support specialist.,How do you navigate between program titles?,Use the up and down directional buttons to move between program titles.,procedure,samsung_manual.md,Viewing recorded programs (chunk 0),297
You are a Samsung Tv expert.,How do I navigate from the recording options menu to select the Delete function?,"Press the down directional button to move to the Delete option, and then press the Select button.",procedure,samsung_manual.md,Deleting a recorded program (chunk 0),297
You are a customer service agent for Samsung devices.,What can you learn to do using the Smart Hub?,"Learn how to use Smart Hub to access apps, games, movies, and more.",procedure,samsung_manual.md,Using Smart Hub (chunk 0),298
You are a Samsung Tv expert.,How do you navigate to other items after being redirected to the Home Screen?,Move the focus to the top of the Smart Hub Home Screen and then use the directional buttons to move the focus to other items.,procedure,samsung_manual.md,Smart Hub (chunk 0),298
You are a Samsung Tv expert.,How do you return to TV mode from Ambient mode?,"To return to TV mode from Ambient mode, double-press the button.",procedure,samsung_manual.md,Using the Smart Hub Home Screen (chunk 0),298
You are a helpful Samsung technician.,How can I access the embedded user manual for my TV?,You can open the user manual by accessing it directly from your TV or by downloading a copy of the User Guide from Samsung's website.,procedure,samsung_manual.md,Launching the User Guide (chunk 0),301
You are a helpful Samsung technician.,How do you use Bixby to control your TV?,"To use Bixby, press and hold the button on the Samsung Smart Remote, say a command into the microphone on the remote, and then release the button.",procedure,samsung_manual.md,Using Bixby (chunk 0),302
You are a helpful Samsung technician.,How do you activate listening mode and issue a voice command using the Samsung Smart Remote?,"Press and hold the button on the remote until the Bixby icon appears at the bottom of the TV screen, say your command while holding it, then release the button.",procedure,samsung_manual.md,Running Bixby (chunk 0),302
